_id,name,louvain_comm
3200,Ishita Bhat,4
3201,Ira Joshi,4
3202,Pooja Kapoor,4
3204,Meera Sharma,4
3206,Varun Singh,4
3461,Aarav Reddy,4
3207,Aarav Verma,4
3209,Aakash Gupta,4
8031,Rohit Bhat,6
3482,Sagar Reddy,4
3210,Ankit Nair,4
3211,Sanya Iyer,4
3212,Ankit Patel,4
3213,Pooja Verma,4
3214,Ankit Joshi,4
3215,Aman Reddy,4
3216,Rahul Nair,4
3293,Mira Mukherjee,4
3218,Yash Mukherjee,4
3219,Pooja Kapoor,4
3220,Naveen Verma,4
3221,Meera Gowda,4
3365,Nikhil Sharma,4
3222,Aarav Patel,4
3224,Priya Iyer,4
12188,Tanvi Banerjee,4
3226,Rohit Singh,4
3227,Rohit Kapoor,4
3228,Rohan Kapoor,4
3229,Ankit Patel,4
3230,Aarohi Joshi,4
3234,Sagar Verma,4
5203,Aisha Nair,9
3235,Neha Verma,4
3237,Rahul Joshi,4
5020,Siddharth Patel,2
3240,Ishita Gupta,4
5120,Neha Mukherjee,9
3241,Kabir Chatterjee,4
14367,Rahul Mukherjee,4
3242,Sanya Bose,4
3246,Siddharth Iyer,4
11989,Arjun Iyer,12
3248,Kavya Reddy,4
10225,Tanvi Khan,2
10338,Pooja Banerjee,4
7131,Siddharth Nair,13
3250,Riya Reddy,4
11491,Sanya Singh,4
3251,Tanvi Nair,4
3253,Kavya Gowda,4
14152,Sagar Singh,4
3254,Sanya Gupta,4
3417,Sagar Nair,4
11801,Rohan Gupta,4
3256,Aditi Sharma,4
3366,Kunal Khan,4
3258,Pooja Patel,4
3259,Jahnvi Bhat,4
3260,Siddharth Verma,4
5980,Aakash Agarwal,10
3261,Yash Verma,4
3262,Siddharth Khan,4
3263,Neha Bhat,4
3264,Arjun Reddy,4
3276,Rohan Verma,4
3266,Naveen Deshmukh,4
8057,Kunal Verma,6
3269,Rajat Sharma,4
3270,Aarohi Gowda,4
13100,Arjun Mehta,4
3271,Riya Patel,4
3272,Ira Agarwal,4
10242,Rohit Banerjee,4
3274,Aisha Nair,4
3275,Priya Gowda,4
3277,Rohan Gowda,4
3278,Aarav Banerjee,4
3280,Tanvi Patel,4
3281,Neha Joshi,4
3282,Riya Banerjee,4
3283,Aarohi Bhat,4
8136,Rohan Khan,6
3616,Priya Banerjee,4
3286,Sneha Patel,4
3391,Rohit Bose,4
9101,Ira Agarwal,4
3289,Sagar Patel,4
3292,Ankit Singh,4
11776,Ankit Patel,4
3297,Ira Nair,4
3299,Priya Verma,4
3302,Pooja Sharma,4
3303,Zoya Verma,4
3305,Rahul Reddy,4
3307,Kunal Mehta,4
3308,Tanvi Bose,4
3493,Pooja Nair,4
3309,Sagar Gupta,4
3310,Ankit Patel,4
3312,Sanya Bhat,4
11753,Aditi Joshi,4
3314,Nikhil Patel,4
3316,Aakash Banerjee,4
7733,Aakash Khan,6
3318,Rajat Kapoor,4
3319,Aakash Mukherjee,4
3321,Naveen Mehta,4
3325,Naveen Verma,4
3326,Sagar Gowda,4
3327,Kavya Joshi,4
3328,Mira Bose,4
3329,Harsh Iyer,4
3333,Vikram Iyer,4
3334,Diya Mehta,4
6087,Tanvi Joshi,10
3337,Jahnvi Verma,4
3338,Harsh Iyer,4
8806,Harsh Bose,5
3339,Nikhil Joshi,4
3340,Rajat Agarwal,4
11830,Aisha Reddy,4
3342,Neha Chatterjee,4
3345,Rahul Mukherjee,4
7515,Kavya Iyer,6
3346,Kabir Joshi,4
3349,Aman Banerjee,4
3353,Kunal Bose,4
3355,Priya Mukherjee,4
3356,Yash Chatterjee,4
13671,Priya Gupta,4
3359,Kunal Singh,4
3360,Sanya Gupta,4
3362,Neha Kapoor,4
7593,Tanvi Singh,6
3364,Aisha Verma,4
3367,Kunal Nair,4
11925,Kavya Joshi,4
3368,Vikram Banerjee,4
3370,Ishita Gupta,4
3371,Aman Banerjee,4
3372,Aditi Gupta,4
3373,Sanya Gupta,4
3376,Yash Reddy,4
4735,Diya Bhat,2
3379,Vikram Khan,4
3381,Nisha Nair,4
3382,Aakash Joshi,4
3383,Arjun Khan,4
3386,Rohan Joshi,4
7782,Rohan Iyer,6
3388,Naveen Agarwal,4
10147,Kunal Sharma,4
3389,Kavya Singh,4
3390,Vikram Gowda,4
3392,Sanya Mukherjee,4
3394,Aditi Bhat,4
3396,Zoya Joshi,4
3398,Aditi Kapoor,4
3399,Naveen Verma,4
3401,Pooja Bhat,4
3402,Ira Reddy,4
3407,Nikhil Gowda,4
3409,Aman Sharma,4
3410,Jahnvi Bhat,4
3412,Neha Bhat,4
8069,Sneha Mukherjee,6
3413,Nisha Banerjee,4
4276,Aditi Deshmukh,8
4718,Jahnvi Khan,2
3416,Ankit Mehta,4
3418,Ishita Bhat,4
3419,Dev Iyer,4
10988,Rohit Sharma,4
3421,Harsh Khan,4
3424,Mira Kapoor,4
3425,Siddharth Singh,4
3426,Harsh Bhat,4
3429,Nisha Iyer,4
5073,Zoya Verma,9
3431,Rohan Iyer,4
3436,Aisha Nair,4
3438,Kavya Reddy,4
3439,Mira Agarwal,4
3440,Sagar Reddy,4
3442,Naveen Bhat,4
3443,Jahnvi Reddy,4
3445,Jahnvi Singh,4
3446,Meera Sharma,4
3449,Jahnvi Bhat,4
14529,Zoya Khan,4
3960,Aisha Patel,8
3450,Varun Bhat,4
11043,Neha Nair,4
3452,Neha Mukherjee,4
3453,Mira Sharma,4
3455,Harsh Singh,4
3458,Aman Banerjee,4
3459,Jahnvi Mehta,4
10007,Aditi Mehta,4
4805,Dev Sharma,2
3463,Kavya Nair,4
6368,Nisha Reddy,10
3464,Harsh Iyer,4
3468,Jahnvi Nair,4
3469,Varun Chatterjee,4
3470,Harsh Gupta,4
3472,Vikram Joshi,4
3473,Sneha Verma,4
3474,Jahnvi Bose,4
3475,Varun Joshi,4
4764,Yash Mukherjee,2
3476,Arjun Agarwal,4
3477,Kavya Bhat,4
3478,Kabir Chatterjee,4
12388,Kabir Deshmukh,4
3480,Priya Deshmukh,4
3481,Kunal Patel,4
5544,Yash Chatterjee,9
8311,Nikhil Reddy,5
3485,Aditi Bose,4
12891,Zoya Sharma,4
3486,Varun Deshmukh,4
3489,Aakash Bhat,4
9610,Sanya Agarwal,4
3490,Kunal Joshi,4
3492,Aisha Patel,4
6600,Rohit Reddy,12
3494,Vikram Reddy,4
3498,Kunal Reddy,4
3500,Kabir Nair,4
3501,Rohit Bose,4
3502,Rohan Mukherjee,4
3503,Dev Mehta,4
3505,Priya Joshi,4
3506,Tanvi Iyer,4
3508,Rahul Agarwal,4
3509,Sanya Chatterjee,4
3510,Jahnvi Gupta,4
3511,Sneha Mukherjee,4
3512,Rajat Mukherjee,4
4496,Varun Sharma,2
3514,Harsh Agarwal,4
3516,Aisha Mehta,4
3517,Kavya Agarwal,4
3518,Rajat Banerjee,4
6752,Nikhil Mukherjee,12
3524,Sagar Mukherjee,4
11179,Rohit Deshmukh,4
3526,Sanya Iyer,4
3528,Aarav Iyer,4
3529,Priya Deshmukh,4
9533,Pooja Chatterjee,4
3530,Aditi Sharma,4
3531,Aarohi Bose,4
3534,Sanya Iyer,4
6036,Zoya Kapoor,10
9024,Vikram Sharma,5
3535,Ankit Kapoor,4
4646,Nikhil Reddy,2
3537,Diya Nair,4
9904,Nikhil Kapoor,2
3540,Aisha Bhat,4
3541,Rahul Banerjee,4
3543,Aakash Gowda,4
5711,Sagar Iyer,9
3544,Aarohi Sharma,4
3548,Tanvi Kapoor,4
3550,Mira Banerjee,4
13442,Tanvi Kapoor,4
3552,Neha Reddy,4
3553,Aditi Gowda,4
3555,Ankit Banerjee,4
3556,Zoya Reddy,4
3557,Mira Bhat,4
3558,Zoya Singh,4
7525,Pooja Banerjee,6
3560,Aman Bhat,4
3561,Siddharth Agarwal,4
3562,Sanya Mukherjee,4
3565,Dev Sharma,4
3568,Vikram Joshi,4
3570,Sneha Chatterjee,4
3571,Neha Kapoor,4
3572,Kabir Joshi,4
3576,Aman Banerjee,4
13843,Ananya Mehta,4
3577,Aakash Bose,4
3578,Ananya Banerjee,4
8988,Ankit Reddy,4
3579,Meera Agarwal,4
14505,Ishita Banerjee,4
3580,Riya Nair,4
3581,Varun Patel,4
3584,Aisha Patel,4
3586,Kunal Iyer,4
3588,Aditi Joshi,4
3589,Ishita Joshi,4
3590,Rajat Reddy,4
7892,Rohan Kapoor,6
3591,Rahul Iyer,4
3592,Ira Gupta,4
14551,Aarav Banerjee,4
3597,Aakash Reddy,4
3598,Aarav Reddy,4
3601,Sanya Singh,4
3602,Sanya Gupta,4
3606,Varun Chatterjee,4
3608,Rohan Deshmukh,4
3609,Mira Khan,4
3610,Mira Singh,4
3611,Meera Deshmukh,4
14371,Aarav Khan,4
3612,Ira Kapoor,4
3617,Aakash Verma,4
3618,Yash Kapoor,4
3620,Sagar Singh,4
3621,Aarav Gowda,4
3622,Nikhil Banerjee,4
3623,Aditi Singh,4
3624,Harsh Singh,4
3625,Aditi Gowda,4
3627,Kavya Nair,4
13257,Nikhil Agarwal,4
3628,Sagar Singh,4
3629,Ananya Agarwal,4
3632,Ishita Reddy,4
3633,Ananya Sharma,4
3635,Pooja Agarwal,4
3637,Varun Bhat,4
3638,Ankit Bhat,4
3640,Aarohi Mehta,4
3641,Aman Verma,4
13963,Ishita Bose,4
3961,Sneha Iyer,8
3647,Sneha Gowda,4
3648,Tanvi Nair,4
12655,Aman Gowda,4
3649,Rohit Kapoor,4
3650,Aman Verma,4
3652,Aman Gowda,4
3655,Ananya Bose,8
3656,Nisha Bhat,8
11743,Pooja Iyer,8
3657,Meera Mehta,8
4247,Aakash Agarwal,8
4380,Naveen Deshmukh,8
3965,Aisha Agarwal,8
4257,Rohan Bhat,8
3658,Diya Sharma,8
4268,Rajat Gupta,8
4369,Ankit Mehta,8
3682,Meera Patel,8
14797,Harsh Sharma,2
3659,Rohit Chatterjee,8
3990,Kunal Verma,8
3726,Riya Reddy,8
3857,Kavya Patel,8
4396,Ananya Khan,8
4242,Nisha Deshmukh,8
3973,Sneha Deshmukh,8
3894,Naveen Kapoor,8
9226,Nisha Agarwal,8
3661,Siddharth Verma,8
3910,Aditi Bhat,8
3662,Nikhil Sharma,8
4200,Kabir Kapoor,8
4309,Rajat Reddy,8
4331,Kunal Bhat,8
3944,Riya Sharma,8
3663,Aarav Bhat,8
4317,Aditi Agarwal,8
4428,Siddharth Bose,8
3753,Meera Khan,8
3664,Arjun Nair,8
4113,Neha Verma,8
3691,Aditi Banerjee,8
3665,Naveen Reddy,8
4177,Diya Patel,8
4109,Ananya Iyer,8
4026,Dev Patel,8
3666,Diya Mehta,8
4130,Diya Joshi,8
3687,Naveen Joshi,8
3800,Diya Bose,8
3801,Neha Singh,8
3667,Ishita Iyer,8
4313,Ira Bhat,8
3834,Dev Khan,8
3999,Tanvi Mukherjee,8
3887,Nikhil Bose,8
3668,Nisha Mehta,8
4080,Tanvi Mukherjee,8
4375,Rohit Kapoor,8
3669,Aakash Gupta,8
3832,Aditi Bhat,8
4282,Nikhil Sharma,8
10562,Aarav Gowda,8
4205,Aditi Banerjee,8
3670,Sanya Reddy,8
9982,Pooja Bose,8
3868,Dev Chatterjee,8
3672,Arjun Banerjee,8
4275,Priya Agarwal,8
3696,Aakash Mehta,8
4368,Jahnvi Gowda,8
3674,Arjun Singh,8
3706,Sanya Reddy,8
3676,Ishita Agarwal,8
3895,Yash Reddy,8
13965,Meera Banerjee,8
3980,Jahnvi Khan,8
3677,Riya Bose,8
3968,Kavya Reddy,8
4055,Harsh Khan,8
4288,Nikhil Nair,8
4430,Tanvi Joshi,8
3680,Rahul Singh,8
4448,Aakash Bose,8
3900,Dev Bhat,8
4401,Zoya Gupta,8
3681,Aman Gupta,8
3683,Ishita Singh,8
4236,Jahnvi Mukherjee,8
3685,Rohan Bose,8
3958,Aarohi Verma,8
3686,Kunal Gupta,8
3708,Nisha Mehta,8
3979,Nisha Khan,8
4124,Yash Bose,8
3688,Sneha Sharma,8
4407,Kunal Iyer,8
3690,Aarav Reddy,8
4449,Sagar Bose,8
3798,Zoya Verma,8
3871,Neha Banerjee,8
4289,Aakash Gupta,8
4072,Rajat Khan,8
3692,Vikram Agarwal,8
4196,Sanya Khan,8
3693,Jahnvi Agarwal,8
4118,Aakash Nair,8
4454,Rajat Deshmukh,8
4270,Diya Joshi,8
3694,Nisha Bose,8
3695,Harsh Banerjee,8
4382,Mira Agarwal,8
14440,Nikhil Sharma,8
3839,Aarohi Patel,8
3697,Aarav Verma,8
11875,Nisha Mehta,9
3803,Aarav Nair,8
3881,Neha Gowda,8
3698,Priya Singh,8
4438,Aisha Bhat,8
3699,Mira Kapoor,8
3700,Pooja Mehta,8
3701,Aakash Singh,8
3702,Mira Patel,8
3703,Pooja Mukherjee,8
3747,Arjun Nair,8
3783,Diya Mukherjee,8
3707,Varun Verma,8
4126,Naveen Kapoor,8
3823,Aakash Singh,8
4358,Aisha Bhat,8
4385,Rohit Banerjee,8
4324,Kavya Mukherjee,8
3709,Aisha Gupta,8
3710,Priya Bose,8
4070,Rajat Mukherjee,8
3713,Priya Gowda,8
3715,Mira Mehta,8
3716,Kunal Gupta,8
5720,Tanvi Patel,9
3717,Arjun Nair,8
3718,Rohan Gowda,8
11385,Dev Mukherjee,10
7323,Meera Chatterjee,13
3847,Ishita Singh,8
4014,Ira Reddy,8
3720,Aisha Agarwal,8
3886,Mira Banerjee,8
3722,Zoya Gupta,8
4293,Sagar Bhat,8
3723,Vikram Agarwal,8
4089,Priya Gupta,8
3724,Zoya Bose,8
4278,Aakash Joshi,8
3869,Rohit Agarwal,8
4286,Aisha Singh,8
12033,Rajat Banerjee,8
8162,Nikhil Khan,6
3729,Vikram Bhat,8
3731,Aakash Sharma,8
6428,Kabir Chatterjee,12
14707,Meera Bose,8
3733,Sneha Verma,8
4227,Kunal Agarwal,8
3734,Vikram Gowda,8
3735,Ankit Sharma,8
4230,Nisha Reddy,8
3736,Ishita Verma,8
3737,Aarav Joshi,8
3955,Aman Bhat,8
9524,Rajat Nair,8
3739,Diya Mehta,8
11124,Jahnvi Khan,8
4023,Aman Agarwal,8
4180,Rohan Joshi,8
3740,Meera Deshmukh,8
3741,Priya Patel,8
4221,Jahnvi Chatterjee,8
3742,Ira Khan,8
4325,Kavya Singh,8
3744,Zoya Chatterjee,8
3929,Kavya Joshi,8
14150,Kunal Mehta,8
3745,Aarav Mehta,8
3746,Nikhil Mukherjee,8
4356,Ananya Joshi,8
3748,Aditi Chatterjee,8
8241,Naveen Mehta,6
3749,Mira Gowda,8
4042,Dev Mehta,8
4296,Rahul Mehta,8
3752,Siddharth Iyer,8
3756,Varun Reddy,8
4392,Aakash Nair,8
3757,Varun Gowda,8
3758,Kunal Reddy,8
3760,Neha Agarwal,8
4095,Priya Gowda,8
4225,Tanvi Kapoor,8
3983,Siddharth Agarwal,8
3761,Kabir Singh,8
3762,Harsh Sharma,8
5369,Harsh Mukherjee,9
3763,Neha Bhat,8
3764,Rohan Chatterjee,8
12063,Tanvi Sharma,8
3775,Riya Mehta,8
3765,Sneha Sharma,8
14534,Kavya Verma,8
4383,Naveen Agarwal,8
11541,Zoya Deshmukh,8
10072,Priya Mukherjee,8
3805,Naveen Chatterjee,8
3767,Arjun Verma,8
3768,Aarohi Mukherjee,8
3912,Jahnvi Singh,8
3769,Arjun Sharma,8
4321,Aisha Reddy,8
3770,Varun Gupta,8
3772,Yash Kapoor,8
3773,Ankit Mehta,8
4254,Ira Kapoor,8
4406,Nisha Reddy,8
10248,Nisha Iyer,8
3776,Zoya Chatterjee,8
12828,Sagar Joshi,8
14465,Nisha Deshmukh,8
3780,Aarav Kapoor,8
3782,Ishita Sharma,8
3784,Dev Mukherjee,8
4077,Aisha Iyer,8
3785,Vikram Chatterjee,8
4059,Kunal Patel,8
3786,Kunal Gupta,8
3787,Rohan Patel,8
3788,Ankit Banerjee,8
3789,Aarav Reddy,8
3790,Sagar Nair,8
3792,Aman Bhat,8
3818,Mira Nair,8
4381,Tanvi Gupta,8
3793,Riya Agarwal,8
4167,Priya Iyer,8
3794,Vikram Agarwal,8
3795,Kavya Iyer,8
3966,Aarohi Agarwal,8
3796,Aarohi Mehta,8
3797,Naveen Bose,8
3799,Kavya Banerjee,8
3802,Arjun Khan,8
3804,Aakash Reddy,8
3807,Mira Banerjee,8
3809,Pooja Kapoor,8
3810,Nisha Banerjee,8
9739,Pooja Gowda,8
3811,Zoya Banerjee,8
3938,Siddharth Bhat,8
3813,Sagar Bose,8
13276,Aman Gupta,8
3814,Yash Kapoor,8
4131,Diya Joshi,8
3815,Aisha Mukherjee,8
3816,Sagar Sharma,8
7280,Aarav Sharma,13
3817,Naveen Patel,8
12988,Rahul Deshmukh,8
4060,Ira Mukherjee,8
3819,Aarav Bhat,8
3820,Ananya Chatterjee,8
3821,Riya Joshi,8
3822,Siddharth Nair,8
7467,Arjun Mukherjee,13
3824,Ananya Bose,8
3825,Sagar Sharma,8
3826,Vikram Singh,8
3827,Ananya Gupta,8
3828,Aisha Deshmukh,8
3830,Rahul Mehta,8
4312,Rajat Patel,8
3835,Tanvi Banerjee,8
3836,Meera Patel,8
3837,Rahul Bose,8
3838,Rohit Iyer,8
3841,Dev Verma,8
3843,Tanvi Patel,8
3844,Dev Verma,8
14482,Naveen Banerjee,8
3846,Naveen Banerjee,8
3848,Ira Mehta,8
3850,Dev Bose,8
3852,Zoya Kapoor,8
6319,Vikram Gowda,10
13582,Aman Gupta,2
3854,Pooja Singh,8
3855,Aditi Chatterjee,8
3856,Rajat Mehta,8
3859,Aisha Mukherjee,8
3860,Siddharth Bhat,8
3861,Diya Patel,8
3862,Kavya Bose,8
3863,Aman Joshi,8
3864,Vikram Verma,8
3865,Aman Agarwal,8
4117,Ananya Chatterjee,8
3866,Ishita Patel,8
3867,Mira Deshmukh,8
3870,Kavya Nair,8
8131,Vikram Joshi,6
10892,Kavya Kapoor,10
3873,Neha Reddy,8
3874,Nikhil Mukherjee,8
3875,Vikram Reddy,8
3876,Siddharth Kapoor,8
3877,Harsh Kapoor,8
10268,Sneha Khan,8
3878,Dev Agarwal,8
3879,Riya Iyer,8
4038,Rajat Gowda,8
3880,Siddharth Reddy,8
3882,Vikram Patel,8
3883,Rahul Singh,8
3884,Zoya Reddy,8
3885,Nikhil Agarwal,8
6779,Pooja Singh,12
3888,Aditi Patel,8
3889,Kabir Nair,8
3891,Ishita Gowda,8
4365,Aman Gupta,8
3892,Arjun Mehta,8
12744,Dev Chatterjee,8
3893,Sagar Khan,8
3896,Aisha Reddy,8
3897,Aarohi Joshi,8
7543,Kabir Khan,6
3899,Aman Verma,8
3902,Tanvi Sharma,8
3903,Rajat Mehta,8
3905,Zoya Iyer,8
3906,Ishita Khan,8
3908,Riya Deshmukh,8
3909,Tanvi Nair,8
3911,Vikram Patel,8
3913,Aman Iyer,8
7042,Diya Gowda,13
3915,Arjun Gowda,8
9720,Aakash Verma,8
8038,Rohan Mehta,6
8826,Aarohi Mehta,2
3918,Priya Singh,8
3919,Zoya Deshmukh,8
3920,Kabir Mehta,8
10674,Ira Reddy,8
3921,Aisha Agarwal,8
4064,Siddharth Mehta,8
3923,Aisha Nair,8
3924,Ananya Joshi,8
3925,Ananya Agarwal,8
3926,Diya Reddy,8
3928,Varun Iyer,8
3930,Kabir Banerjee,8
3932,Ira Kapoor,8
3933,Ananya Iyer,8
10139,Aman Gowda,8
3934,Aman Bose,8
3940,Harsh Verma,8
3941,Diya Deshmukh,8
3942,Varun Patel,8
3943,Aakash Bhat,8
3945,Jahnvi Gowda,8
3947,Yash Gupta,8
3949,Rahul Reddy,8
3950,Ishita Joshi,8
3952,Sagar Joshi,8
3953,Diya Joshi,8
8544,Naveen Mukherjee,5
3956,Kabir Reddy,8
3957,Rohit Khan,8
3959,Nisha Reddy,8
3962,Meera Gupta,8
3963,Priya Agarwal,8
3964,Aarohi Deshmukh,8
3967,Mira Singh,8
3970,Yash Reddy,8
3971,Dev Bhat,8
3972,Ananya Gupta,8
3975,Jahnvi Sharma,8
8674,Jahnvi Kapoor,5
3976,Ananya Bose,8
3977,Aditi Iyer,8
3978,Ishita Bhat,8
3981,Kabir Agarwal,8
3982,Aditi Sharma,8
4019,Aisha Nair,8
3984,Meera Chatterjee,8
9763,Aisha Banerjee,8
3985,Arjun Joshi,8
7979,Ananya Patel,6
3986,Rohan Banerjee,8
3988,Arjun Iyer,8
13050,Rohan Iyer,9
3991,Aisha Khan,8
3993,Sagar Khan,8
3994,Nikhil Joshi,8
3995,Rahul Gupta,8
3996,Rahul Agarwal,8
3998,Kavya Mukherjee,8
6113,Mira Iyer,10
4000,Rahul Bhat,8
4001,Siddharth Banerjee,8
4002,Aarav Deshmukh,8
4004,Tanvi Agarwal,8
4006,Riya Agarwal,8
4007,Varun Gowda,8
4008,Rohan Reddy,8
4009,Priya Mukherjee,8
4012,Diya Iyer,8
4013,Tanvi Mehta,8
4016,Kabir Singh,8
4018,Jahnvi Kapoor,8
4020,Kavya Sharma,8
6271,Aditi Chatterjee,10
4024,Kavya Gowda,8
4025,Priya Gupta,8
4028,Ira Mukherjee,8
4029,Zoya Agarwal,8
4030,Nisha Agarwal,8
4033,Kunal Kapoor,8
4034,Varun Verma,8
4035,Aman Banerjee,8
4036,Dev Deshmukh,8
4037,Riya Verma,8
4039,Ananya Nair,8
4041,Tanvi Gupta,8
6668,Neha Singh,12
4043,Ankit Reddy,8
4044,Aarav Gupta,8
4049,Rohit Sharma,8
4050,Sagar Mehta,8
4051,Aakash Mukherjee,8
4052,Rajat Deshmukh,8
4053,Harsh Chatterjee,8
4054,Jahnvi Banerjee,8
4056,Sneha Banerjee,8
4057,Kunal Bhat,8
4061,Meera Chatterjee,8
4063,Nikhil Chatterjee,8
4699,Aditi Reddy,2
4065,Varun Patel,8
4066,Yash Bose,8
4067,Nikhil Bose,8
11254,Mira Verma,8
4068,Yash Gowda,8
4069,Meera Sharma,8
4071,Siddharth Reddy,8
4073,Kavya Joshi,8
4078,Sanya Mehta,8
9271,Neha Banerjee,8
4079,Zoya Khan,8
4081,Varun Patel,8
4082,Zoya Mehta,8
12019,Aisha Gupta,8
4083,Meera Deshmukh,8
4085,Arjun Banerjee,8
4086,Harsh Agarwal,8
4088,Ananya Banerjee,8
4090,Vikram Deshmukh,8
4091,Ananya Bose,8
4092,Kavya Chatterjee,8
13716,Mira Nair,8
4093,Ankit Sharma,8
4096,Ananya Agarwal,8
4098,Sagar Bhat,8
4100,Ananya Nair,8
4102,Zoya Sharma,8
4103,Ankit Gowda,8
4104,Aarohi Gupta,8
4105,Aditi Banerjee,8
4106,Yash Nair,8
4107,Aditi Sharma,8
4110,Pooja Chatterjee,8
4111,Nikhil Gowda,8
4112,Zoya Chatterjee,8
4114,Sagar Singh,8
4115,Neha Patel,8
4116,Mira Kapoor,8
4119,Rahul Gowda,8
4121,Jahnvi Banerjee,8
13880,Aditi Agarwal,8
4122,Ananya Reddy,8
14888,Naveen Patel,8
4125,Meera Kapoor,8
4129,Priya Mehta,8
8614,Mira Kapoor,5
4132,Aman Bhat,8
14267,Siddharth Bhat,8
4133,Rajat Bhat,8
4135,Sneha Agarwal,8
4136,Harsh Sharma,8
4137,Rohit Joshi,8
4138,Rohan Banerjee,8
6156,Aarohi Gowda,10
4139,Aditi Gowda,8
4140,Dev Khan,8
4142,Dev Deshmukh,8
4143,Sagar Singh,8
4144,Harsh Patel,8
4146,Aisha Joshi,8
7366,Kabir Singh,13
4149,Arjun Gupta,8
4151,Arjun Patel,8
4152,Ishita Agarwal,8
4154,Kavya Joshi,8
4155,Aisha Joshi,8
4157,Diya Singh,8
4158,Ankit Iyer,8
4159,Priya Kapoor,8
10793,Siddharth Reddy,8
4160,Rohan Bose,8
12669,Kabir Sharma,8
4162,Siddharth Bose,8
4164,Kabir Reddy,8
4165,Kavya Bose,8
4166,Aditi Bose,8
4168,Jahnvi Kapoor,8
4169,Kunal Iyer,8
11327,Rohit Agarwal,8
4171,Meera Kapoor,8
5072,Sneha Nair,9
4173,Ishita Bose,8
4175,Ira Bose,8
4179,Rahul Verma,8
4181,Kavya Patel,8
4182,Priya Chatterjee,8
4183,Pooja Chatterjee,8
4185,Ishita Bose,8
4186,Zoya Mehta,8
4187,Ananya Nair,8
12846,Rohan Kapoor,8
4189,Nisha Iyer,8
11478,Ankit Kapoor,8
4191,Aisha Nair,8
4192,Dev Deshmukh,8
4193,Ishita Bose,8
4202,Riya Joshi,8
4203,Meera Joshi,8
13357,Aarav Verma,8
4204,Sagar Patel,8
11679,Jahnvi Mehta,8
4207,Aditi Reddy,8
9731,Rahul Bose,8
4208,Vikram Patel,8
4209,Aarohi Khan,8
4210,Mira Joshi,8
4212,Jahnvi Patel,8
4213,Sanya Sharma,8
4214,Riya Mukherjee,8
8973,Rohit Singh,8
4216,Nikhil Nair,8
4218,Priya Verma,8
4219,Varun Iyer,8
4222,Priya Sharma,8
4223,Jahnvi Chatterjee,8
4224,Rohan Khan,8
4226,Priya Mukherjee,8
12977,Pooja Chatterjee,8
4228,Jahnvi Khan,8
9915,Siddharth Reddy,8
6220,Riya Reddy,10
4232,Ananya Banerjee,8
9647,Tanvi Iyer,8
4234,Sneha Kapoor,8
5871,Kavya Chatterjee,10
14003,Neha Verma,8
4237,Varun Patel,8
4238,Aarav Chatterjee,8
5012,Ankit Agarwal,2
10480,Mira Bhat,8
4239,Ananya Kapoor,8
4240,Aditi Joshi,8
4241,Rajat Chatterjee,8
4243,Sanya Singh,8
4244,Sanya Bose,8
4245,Aarav Khan,8
5662,Aman Banerjee,9
4246,Ira Bose,8
4248,Aditi Mukherjee,8
4249,Aman Bose,8
4250,Sneha Bhat,8
4251,Aditi Agarwal,8
4252,Naveen Singh,8
4253,Aman Iyer,8
4256,Rohan Gupta,8
12962,Varun Chatterjee,8
4258,Mira Nair,8
4259,Sagar Khan,8
4261,Rajat Gowda,8
4263,Rohit Bose,8
4264,Siddharth Bose,8
4265,Aarohi Gowda,8
4266,Diya Reddy,8
4267,Mira Kapoor,8
4269,Riya Deshmukh,8
4271,Ira Kapoor,8
12929,Vikram Chatterjee,8
4272,Kabir Khan,8
4273,Mira Kapoor,8
4274,Jahnvi Reddy,8
4279,Kabir Verma,8
4280,Kunal Singh,8
4281,Rohit Mukherjee,8
4284,Kavya Bose,8
4285,Ishita Agarwal,8
4287,Rajat Kapoor,8
10052,Mira Iyer,8
4294,Diya Agarwal,8
4295,Rohan Bose,8
4298,Priya Deshmukh,8
4299,Harsh Bhat,8
4301,Naveen Joshi,8
4303,Rahul Deshmukh,8
4304,Aarav Nair,8
4305,Aarohi Sharma,8
4307,Jahnvi Joshi,8
4315,Sneha Chatterjee,8
4318,Ankit Deshmukh,8
4319,Arjun Bose,8
4320,Ira Singh,8
4323,Priya Reddy,8
4326,Sagar Bhat,8
11312,Pooja Agarwal,8
4327,Rajat Patel,8
4329,Jahnvi Gowda,8
4330,Diya Agarwal,8
9063,Varun Khan,5
4333,Sagar Sharma,8
4335,Siddharth Kapoor,8
8134,Kunal Chatterjee,6
4337,Kavya Kapoor,8
4338,Nisha Khan,8
4339,Meera Patel,8
4341,Ira Bose,8
4342,Tanvi Mehta,8
4343,Rajat Singh,8
4344,Kavya Chatterjee,8
4345,Priya Patel,8
4346,Rohit Gowda,8
4348,Sanya Kapoor,8
4349,Dev Agarwal,8
4350,Rohit Joshi,8
4351,Kabir Mehta,8
4352,Ananya Agarwal,8
4353,Pooja Joshi,8
4354,Dev Deshmukh,8
4360,Aman Bhat,8
4361,Harsh Deshmukh,8
4362,Aman Banerjee,8
4363,Ankit Chatterjee,8
11957,Pooja Gowda,8
4364,Kabir Iyer,8
4366,Sneha Singh,8
4367,Vikram Chatterjee,8
