_id,name,age,gender,city,state,country,primaryLang,languages,joinedAt,education,profession,interests,purpose,thirdParty,community
5638,Rohit Patel,24,male,Bhubaneswar,,India,or,"or,en",2025-02-14,highschool,manager,"music,gaming,reading",socializing,True,8
5639,Tanvi Kapoor,59,female,Delhi,,India,te,"te,en",2020-02-10,other,manager,gaming,learning,False,8
5640,Neha Kapoor,34,female,Pune,,India,pa,"pa,en",2020-02-02,undergrad,engineer,"music,fashion",news,False,8
5641,Mira Nair,29,female,Patna,,India,hi,"hi,en",2023-10-01,phd,doctor,"reading,music",learning,True,8
5642,Sanya Khan,34,female,Jaipur,,India,hi,hi,2019-04-03,highschool,other,"travel,fitness",gaming,False,8
5643,Jahnvi Mukherjee,27,female,Chennai,,India,ml,"ml,en,or",2020-12-23,other,artist,art,news,False,8
5644,Kavya Khan,32,female,Hyderabad,,India,te,"te,en",2021-08-07,phd,other,"reading,fashion,politics",socializing,False,8
5645,Nisha Joshi,24,female,Pune,,India,mr,"mr,as",2023-11-25,phd,other,fitness,news,False,8
5646,Kabir Verma,45,male,Thiruvananthapuram,,India,ml,"ml,en,as",2016-09-08,other,sales,"tech,art",business,False,8
5647,Aarav Sharma,31,male,Pune,,India,mr,"mr,en",2018-08-07,undergrad,developer,politics,networking,True,8
5648,Harsh Gupta,53,male,Hyderabad,,India,te,"te,en",2024-12-05,other,teacher,"cooking,tech,reading",socializing,False,8
5649,Aman Gupta,35,male,Ahmedabad,,India,gu,"gu,en",2019-01-09,other,lawyer,"travel,politics,sports",learning,False,8
5650,Neha Khan,60,female,Jaipur,,India,hi,"hi,en",2024-08-10,postgrad,student,tech,gaming,True,8
5651,Riya Bhat,56,female,Kolkata,,India,bn,"bn,en",2023-06-19,postgrad,developer,"movies,tech",socializing,True,8
5652,Sagar Nair,36,male,Lucknow,,India,hi,"hi,en,or",2020-05-12,postgrad,developer,fitness,networking,False,8
5653,Aman Kapoor,24,male,Thiruvananthapuram,,India,ml,"ml,en",2017-05-26,highschool,student,sports,learning,True,8
5654,Rahul Khan,58,male,Thiruvananthapuram,,India,ml,"ml,en",2019-04-12,highschool,student,"travel,reading,cooking",news,True,8
5655,Kabir Patel,27,male,Mumbai,,India,mr,mr,2022-03-07,other,sales,"nature,fitness",gaming,False,8
5656,Varun Reddy,25,male,Chennai,,India,ta,ta,2016-03-12,phd,doctor,"photography,reading,tech",learning,False,8
5657,Kabir Joshi,25,male,Guwahati,,India,pa,"pa,en,as",2023-08-27,postgrad,lawyer,"travel,fashion",socializing,False,8
5658,Kabir Banerjee,16,male,Patna,,India,hi,"hi,en",2024-05-05,phd,sales,"cooking,fashion",gaming,False,8
5659,Aman Mukherjee,53,male,Guwahati,,India,as,"as,bn",2024-10-15,highschool,sales,music,networking,False,8
5660,Kunal Deshmukh,56,male,Patna,,India,kn,"kn,en",2019-04-17,phd,engineer,tech,learning,True,8
5661,Vikram Bose,45,male,Pune,,India,hi,"hi,en",2025-02-08,postgrad,doctor,"photography,cooking,politics",news,False,8
5662,Aman Banerjee,41,male,Hyderabad,,India,te,te,2023-03-18,highschool,other,"art,photography,nature",socializing,True,8
5663,Ankit Banerjee,25,male,Guwahati,,India,as,"as,en,ta",2017-12-11,other,engineer,"art,tech",gaming,False,8
5664,Naveen Nair,56,male,Bhopal,,India,hi,"hi,en,mr",2022-06-01,postgrad,teacher,"movies,art",news,True,8
5665,Aditi Mukherjee,44,female,Jaipur,,India,ml,ml,2018-03-17,undergrad,manager,"politics,art",socializing,False,8
5666,Yash Gupta,46,male,Pune,,India,mr,"mr,en",2025-10-09,highschool,engineer,fitness,socializing,False,8
5667,Aditi Bose,30,female,Bhopal,,India,hi,hi,2017-02-08,highschool,engineer,"art,photography,science",networking,True,8
5668,Diya Agarwal,59,female,Jaipur,,India,te,"te,en",2016-08-22,postgrad,manager,movies,gaming,False,8
5669,Ishita Mukherjee,36,female,Bhubaneswar,,India,or,"or,en",2016-10-19,undergrad,lawyer,fitness,news,False,8
5670,Siddharth Deshmukh,35,male,Bhopal,,India,hi,"hi,en",2019-01-17,postgrad,other,music,learning,False,8
5671,Ananya Mukherjee,23,female,Kolkata,,India,bn,"bn,en",2023-05-27,undergrad,sales,"movies,travel",gaming,False,8
5672,Sneha Bose,48,female,Pune,,India,mr,mr,2021-08-18,other,developer,nature,networking,False,8
5673,Yash Deshmukh,35,male,Bengaluru,,India,kn,kn,2019-09-01,postgrad,doctor,cooking,gaming,False,8
5674,Rohan Nair,53,male,Kolkata,,India,bn,"bn,en",2022-05-25,postgrad,researcher,"politics,photography,gaming",learning,False,8
5675,Vikram Banerjee,42,male,Guwahati,,India,as,"as,en",2018-01-10,other,artist,tech,learning,False,8
5676,Pooja Bhat,17,female,Thiruvananthapuram,,India,as,"as,en",2023-06-18,postgrad,artist,"art,tech,fashion",socializing,False,8
5677,Riya Reddy,51,female,Kochi,,India,kn,"kn,en",2021-01-18,postgrad,data_scientist,fitness,gaming,False,8
5678,Kavya Gowda,42,female,Kolkata,,India,bn,"bn,en",2023-01-10,other,artist,"cooking,art,reading",learning,True,8
5679,Sagar Deshmukh,39,male,Kochi,,India,ml,"ml,bn",2017-08-23,other,engineer,"tech,art,politics",learning,False,8
5680,Yash Iyer,21,male,Ahmedabad,,India,te,"te,en",2022-08-28,undergrad,artist,"photography,tech,sports",learning,False,8
5681,Rohit Bhat,51,male,Bengaluru,,India,kn,kn,2024-09-14,phd,sales,reading,learning,False,8
5682,Aakash Bose,19,male,Jaipur,,India,or,"or,en",2022-03-28,undergrad,researcher,gaming,business,True,8
5683,Vikram Banerjee,50,male,Chennai,,India,ta,"ta,en",2018-05-09,highschool,other,art,news,False,8
5684,Sagar Khan,49,male,Delhi,,India,hi,"hi,en",2023-12-16,postgrad,manager,fitness,news,True,8
5685,Kabir Banerjee,16,male,Jaipur,,India,hi,hi,2020-03-01,undergrad,other,"science,fashion",learning,False,8
5686,Ananya Singh,22,female,Bhopal,,India,hi,"hi,en",2020-02-27,other,data_scientist,music,gaming,False,8
5687,Tanvi Mehta,16,female,Bhopal,,India,hi,hi,2017-03-10,other,data_scientist,"fitness,fashion,movies",socializing,False,8
5688,Rohan Nair,29,male,Mumbai,,India,kn,"kn,en,pa",2025-08-15,postgrad,researcher,sports,socializing,False,8
5689,Ira Nair,17,female,Delhi,,India,hi,"hi,en",2023-11-04,postgrad,student,"nature,cooking",networking,False,8
5690,Kunal Kapoor,49,male,Hyderabad,,India,te,"te,en",2017-09-14,highschool,sales,"music,nature",gaming,False,8
5691,Sanya Chatterjee,43,female,Chennai,,India,ta,"ta,en",2020-08-07,postgrad,manager,"sports,cooking,reading",networking,False,8
5692,Pooja Banerjee,21,female,Patna,,India,hi,"hi,en",2019-09-08,other,engineer,science,networking,True,8
5693,Meera Bose,43,female,Delhi,,India,hi,"hi,en",2016-03-28,highschool,researcher,"movies,politics,music",news,False,8
5694,Diya Agarwal,58,female,Chennai,,India,ml,"ml,en",2020-04-10,phd,other,"politics,movies",gaming,False,8
5695,Varun Deshmukh,35,male,Ahmedabad,,India,bn,bn,2020-04-09,undergrad,developer,"fitness,science,gaming",socializing,True,8
5696,Dev Chatterjee,55,male,Delhi,,India,hi,"hi,en",2021-03-28,highschool,data_scientist,"fashion,sports,tech",gaming,False,8
5697,Sanya Chatterjee,49,female,Bhubaneswar,,India,or,"or,en",2021-12-24,postgrad,manager,fashion,networking,False,8
5698,Vikram Bose,29,male,Kochi,,India,ml,"ml,hi",2017-03-23,undergrad,teacher,"art,nature,reading",networking,False,8
5699,Diya Bose,19,female,Delhi,,India,hi,"hi,ml",2023-05-27,undergrad,data_scientist,"science,reading,fashion",gaming,False,8
5700,Neha Deshmukh,21,female,Delhi,,India,hi,"hi,en",2018-08-28,undergrad,student,sports,learning,False,8
5701,Riya Reddy,59,female,Bhopal,,India,hi,"hi,en",2022-02-02,phd,sales,"tech,travel,music",gaming,False,8
5702,Aisha Agarwal,52,female,Kochi,,India,ml,"ml,en",2016-07-20,postgrad,sales,"sports,cooking,travel",business,True,8
5703,Nikhil Chatterjee,28,male,Patna,,India,hi,"hi,en",2019-12-14,other,artist,movies,networking,False,8
5704,Nisha Khan,44,female,Bhubaneswar,,India,hi,"hi,ta",2020-06-07,highschool,manager,nature,news,False,8
5705,Ishita Sharma,56,female,Bengaluru,,India,kn,"kn,en",2019-04-02,undergrad,artist,reading,socializing,False,8
5706,Kunal Iyer,21,male,Chennai,,India,pa,"pa,en",2022-06-10,postgrad,student,"tech,art",gaming,False,8
5707,Yash Nair,50,male,Hyderabad,,India,te,te,2018-03-07,phd,teacher,"art,fashion",learning,True,8
5708,Ira Verma,44,female,Patna,,India,hi,"hi,en",2020-04-11,other,teacher,"tech,gaming",networking,False,8
5709,Sanya Khan,44,female,Lucknow,,India,as,"as,en",2023-03-04,other,sales,"science,tech,sports",gaming,False,8
5710,Aisha Mukherjee,23,female,Kolkata,,India,hi,"hi,ta",2024-09-14,undergrad,student,nature,learning,True,8
5711,Sagar Iyer,55,male,Hyderabad,,India,ta,"ta,en",2020-06-13,undergrad,lawyer,gaming,news,False,8
5712,Ananya Iyer,20,female,Bengaluru,,India,as,"as,en",2019-02-16,undergrad,doctor,"music,art,nature",business,True,8
5713,Kabir Iyer,25,male,Ahmedabad,,India,gu,"gu,en",2019-11-06,other,artist,"photography,politics",business,True,8
5714,Siddharth Singh,59,male,Mumbai,,India,or,"or,en,kn",2017-08-08,postgrad,data_scientist,"music,fashion",networking,False,8
5715,Aakash Verma,53,male,Bhopal,,India,hi,"hi,en",2025-04-21,undergrad,manager,fitness,news,False,8
5716,Rahul Nair,56,male,Bhopal,,India,hi,"hi,en",2023-09-01,postgrad,developer,"movies,nature,cooking",business,False,8
5717,Harsh Singh,26,male,Ahmedabad,,India,gu,"gu,kn",2022-06-21,other,student,"movies,music",networking,True,8
5718,Rohan Nair,18,male,Thiruvananthapuram,,India,ml,ml,2019-07-23,undergrad,data_scientist,art,news,True,8
5719,Priya Gowda,35,female,Jaipur,,India,hi,"hi,en,as",2016-05-16,undergrad,artist,"sports,fitness,travel",news,False,8
5720,Tanvi Patel,27,female,Patna,,India,hi,"hi,en",2016-12-17,other,artist,"politics,tech,reading",networking,False,8
5721,Ira Chatterjee,47,female,Ahmedabad,,India,gu,"gu,en",2016-08-04,other,doctor,nature,news,False,8
5722,Kunal Nair,41,male,Hyderabad,,India,te,"te,en",2018-04-11,postgrad,artist,science,learning,False,8
5723,Ira Patel,52,female,Thiruvananthapuram,,India,ml,"ml,en",2016-11-28,other,sales,"fitness,politics",gaming,False,8
5724,Kavya Chatterjee,21,female,Chennai,,India,ta,"ta,en,ml",2024-06-14,other,student,"gaming,music",gaming,False,8
5725,Kabir Khan,38,male,Ahmedabad,,India,pa,"pa,en",2022-09-12,undergrad,engineer,"fashion,gaming,science",news,False,8
5726,Sagar Gupta,25,male,Chennai,,India,ta,"ta,en",2024-07-25,undergrad,sales,politics,socializing,False,8
5727,Siddharth Iyer,54,male,Guwahati,,India,as,"as,en",2021-11-10,phd,lawyer,"fashion,tech,fitness",learning,False,8
5728,Kunal Iyer,32,male,Mumbai,,India,mr,"mr,en",2016-05-09,highschool,researcher,movies,networking,False,8
5729,Kunal Bhat,53,male,Delhi,,India,hi,"hi,mr",2016-09-06,other,engineer,fashion,networking,False,8
5730,Priya Deshmukh,56,female,Pune,,India,mr,"mr,en",2022-08-03,other,developer,"music,fitness,tech",news,False,8
5731,Sagar Gowda,44,male,Bhubaneswar,,India,or,"or,en",2018-01-11,undergrad,teacher,tech,networking,False,8
5732,Ankit Patel,38,male,Hyderabad,,India,te,"te,en",2021-01-17,undergrad,sales,fashion,learning,True,8
5733,Zoya Verma,20,female,Hyderabad,,India,te,"te,en",2017-05-23,undergrad,sales,"politics,cooking,science",business,False,8
5734,Meera Gowda,31,female,Mumbai,,India,mr,"mr,en,te",2021-02-03,other,data_scientist,"tech,fashion,cooking",business,True,8
5735,Mira Reddy,30,female,Ahmedabad,,India,gu,"gu,en,as",2023-12-13,phd,lawyer,"politics,music",business,False,8
5736,Diya Bhat,20,female,Kolkata,,India,bn,"bn,en",2019-02-02,undergrad,student,"sports,politics",business,False,8
5737,Nikhil Kapoor,40,male,Mumbai,,India,mr,"mr,en",2023-01-15,postgrad,researcher,fitness,gaming,True,8
5738,Pooja Verma,27,female,Kochi,,India,ml,ml,2019-05-10,undergrad,other,"gaming,reading,tech",business,False,8
5739,Ankit Joshi,29,male,Lucknow,,India,hi,"hi,en,ml",2021-11-20,postgrad,student,photography,networking,False,8
5740,Sanya Chatterjee,33,female,Lucknow,,India,hi,"hi,en",2021-03-04,postgrad,artist,"reading,fashion",business,False,8
5741,Kabir Patel,34,male,Lucknow,,India,bn,"bn,en",2024-07-14,highschool,artist,gaming,news,False,8
5742,Pooja Deshmukh,59,female,Jaipur,,India,hi,"hi,or",2018-06-07,phd,doctor,"nature,gaming,tech",networking,False,8
5743,Sanya Bhat,17,female,Mumbai,,India,mr,"mr,en",2024-04-16,other,other,music,learning,True,8
5744,Harsh Bose,24,male,Bhubaneswar,,India,or,or,2017-07-28,postgrad,sales,"reading,movies",gaming,False,8
5745,Ira Khan,41,female,Delhi,,India,hi,"hi,en",2023-12-12,highschool,other,"reading,photography,cooking",business,False,8
5746,Sanya Joshi,29,female,Jaipur,,India,hi,"hi,en,mr",2017-02-19,phd,artist,"politics,reading",business,False,8
5747,Aman Chatterjee,38,male,Jaipur,,India,hi,"hi,en",2018-04-21,postgrad,developer,photography,news,False,8
5748,Ishita Verma,31,female,Kolkata,,India,bn,"bn,en",2016-01-01,postgrad,researcher,"travel,cooking,tech",networking,True,8
5749,Rohit Sharma,45,male,Pune,,India,mr,"mr,en,or",2023-05-04,undergrad,engineer,"art,science,reading",news,False,8
5750,Zoya Banerjee,46,female,Bengaluru,,India,or,"or,en",2019-11-06,phd,doctor,"music,movies,photography",gaming,True,8
5751,Jahnvi Singh,46,female,Bhubaneswar,,India,or,"or,en,gu",2016-09-08,postgrad,engineer,"music,science",news,False,8
5752,Kunal Bhat,34,male,Mumbai,,India,mr,"mr,en",2023-07-04,postgrad,manager,fitness,business,False,8
5753,Mira Patel,21,female,Bhopal,,India,hi,hi,2024-01-05,phd,student,"art,tech",business,False,8
5754,Harsh Bose,34,male,Bengaluru,,India,kn,"kn,en",2019-01-21,other,teacher,nature,business,False,9
5755,Meera Verma,59,female,Jaipur,,India,hi,"hi,en",2023-11-01,highschool,lawyer,"music,art,nature",business,False,9
5756,Aman Banerjee,46,male,Bhubaneswar,,India,or,"or,en",2024-03-04,postgrad,manager,gaming,news,False,9
5757,Ananya Chatterjee,57,female,Jaipur,,India,gu,"gu,en,hi",2016-02-10,postgrad,doctor,"sports,movies",learning,False,9
5758,Mira Joshi,19,female,Patna,,India,hi,"hi,en",2021-04-06,undergrad,teacher,"music,fitness",networking,True,9
5759,Priya Joshi,23,female,Hyderabad,,India,pa,pa,2021-08-07,other,engineer,"photography,fitness",gaming,True,9
5760,Siddharth Gowda,47,male,Hyderabad,,India,te,"te,en",2024-02-05,postgrad,lawyer,nature,learning,False,9
5761,Aakash Joshi,53,male,Chennai,,India,ta,"ta,en",2022-10-13,phd,sales,"music,nature,fitness",networking,True,9
5762,Tanvi Singh,20,female,Lucknow,,India,hi,"hi,en",2020-04-08,postgrad,developer,"fitness,movies",business,False,9
5763,Sanya Bose,51,female,Thiruvananthapuram,,India,ml,"ml,en",2025-04-05,undergrad,sales,"art,music",news,True,9
5764,Kunal Joshi,46,male,Pune,,India,mr,"mr,en,te",2017-04-07,phd,student,"photography,music,art",networking,True,9
5765,Rohan Chatterjee,37,male,Patna,,India,hi,"hi,en",2022-07-25,highschool,developer,politics,socializing,True,9
5766,Aarav Verma,19,male,Guwahati,,India,as,"as,en",2022-11-06,undergrad,student,"gaming,nature",news,False,9
5767,Neha Nair,20,female,Patna,,India,ml,"ml,en,kn",2024-01-21,postgrad,student,cooking,business,True,9
5768,Mira Reddy,48,female,Bhubaneswar,,India,or,"or,en",2025-08-15,other,manager,"sports,tech",business,False,9
5769,Kavya Banerjee,32,female,Bhubaneswar,,India,or,"or,en",2017-06-28,undergrad,developer,"science,tech",news,False,9
5770,Tanvi Agarwal,50,female,Hyderabad,,India,te,"te,en",2024-01-17,highschool,student,"politics,gaming",business,False,9
5771,Mira Verma,21,female,Delhi,,India,hi,hi,2021-04-12,highschool,artist,"movies,science,cooking",networking,False,9
5772,Aarav Mehta,44,male,Bhubaneswar,,India,te,"te,en",2020-12-02,highschool,teacher,fitness,news,False,9
5773,Sagar Bose,17,male,Guwahati,,India,as,"as,en,gu",2019-12-16,postgrad,student,"photography,nature,science",business,True,9
5774,Sagar Gupta,47,male,Bengaluru,,India,kn,"kn,mr",2022-04-22,highschool,lawyer,"tech,movies",gaming,False,9
5775,Diya Kapoor,39,female,Bhopal,,India,hi,"hi,en",2023-01-14,highschool,teacher,tech,gaming,True,9
5776,Rohit Singh,47,male,Hyderabad,,India,te,"te,en,ml",2020-12-01,phd,manager,"travel,cooking",news,True,9
5777,Sanya Verma,55,female,Kochi,,India,ml,"ml,en",2025-12-02,postgrad,manager,"science,tech,nature",news,False,9
5778,Arjun Nair,32,male,Lucknow,,India,hi,"hi,en",2025-06-08,phd,researcher,"cooking,music,science",news,False,9
5779,Ishita Kapoor,18,female,Patna,,India,te,"te,en",2024-05-11,highschool,other,"cooking,tech",gaming,True,9
5780,Rahul Nair,20,male,Chennai,,India,ta,"ta,en,as",2017-04-28,phd,researcher,science,networking,False,9
5781,Zoya Sharma,31,female,Bengaluru,,India,kn,"kn,en",2021-03-09,postgrad,manager,"politics,art",news,False,9
5782,Pooja Reddy,33,female,Chennai,,India,ta,"ta,en",2024-01-22,other,other,"photography,art",gaming,False,9
5783,Mira Bose,19,female,Kolkata,,India,bn,"bn,en",2023-07-04,undergrad,other,"nature,fashion",learning,False,9
5784,Ira Reddy,31,female,Kochi,,India,ml,"ml,en",2021-11-01,undergrad,teacher,"art,sports",learning,True,9
5785,Kunal Khan,53,male,Bhopal,,India,hi,"hi,en,as",2020-10-13,other,student,travel,socializing,False,9
5786,Nikhil Sharma,58,male,Patna,,India,hi,"hi,en",2023-11-25,highschool,data_scientist,"sports,movies",networking,False,9
5787,Vikram Joshi,16,male,Bhopal,,India,hi,"hi,en",2018-05-08,highschool,lawyer,"reading,sports,science",socializing,False,9
5788,Ankit Verma,58,male,Hyderabad,,India,hi,"hi,en,kn",2019-08-19,highschool,researcher,"gaming,nature,art",socializing,False,9
5789,Aakash Mehta,57,male,Bhopal,,India,hi,"hi,en,ml",2020-10-26,phd,doctor,"photography,fitness",networking,False,9
5790,Zoya Deshmukh,17,female,Kochi,,India,ml,"ml,en",2017-06-15,other,sales,"fashion,art,travel",learning,False,9
5791,Rajat Patel,53,male,Delhi,,India,as,"as,en",2017-06-05,undergrad,developer,photography,networking,True,9
5792,Rohan Mehta,34,male,Ahmedabad,,India,gu,gu,2019-10-14,phd,artist,"movies,tech,cooking",networking,True,9
5793,Rahul Mehta,41,male,Ahmedabad,,India,gu,"gu,en",2017-08-16,phd,artist,"politics,fashion,travel",learning,False,9
5794,Priya Gupta,53,female,Thiruvananthapuram,,India,ml,"ml,en,mr",2016-08-27,phd,data_scientist,"politics,reading",networking,True,9
5795,Harsh Banerjee,40,male,Hyderabad,,India,te,"te,en",2017-04-07,other,sales,travel,news,True,9
5796,Sanya Iyer,60,female,Lucknow,,India,hi,"hi,en,bn",2017-03-16,highschool,student,"fitness,art",learning,False,9
5797,Sneha Iyer,54,female,Patna,,India,hi,"hi,en",2025-10-07,postgrad,developer,"reading,art,politics",gaming,False,9
5798,Jahnvi Agarwal,47,female,Kolkata,,India,mr,"mr,pa",2020-05-17,phd,manager,art,business,True,9
5799,Sanya Gupta,37,female,Jaipur,,India,hi,"hi,kn",2018-01-26,phd,engineer,"fitness,travel,politics",business,False,9
5800,Ishita Mukherjee,44,female,Lucknow,,India,hi,"hi,en",2016-03-11,highschool,doctor,travel,networking,False,9
5801,Aarav Banerjee,21,male,Ahmedabad,,India,gu,"gu,en",2019-05-13,phd,other,"tech,fitness,science",business,True,9
5802,Ishita Joshi,39,female,Ahmedabad,,India,gu,"gu,en",2021-02-26,undergrad,doctor,"movies,politics",learning,False,9
5803,Sneha Gowda,18,female,Bhubaneswar,,India,or,"or,en",2024-05-25,undergrad,engineer,politics,business,True,9
5804,Rohit Gowda,38,male,Guwahati,,India,ta,"ta,en",2017-05-26,postgrad,doctor,"gaming,movies",news,False,9
5805,Ira Mehta,57,female,Bhopal,,India,hi,"hi,en",2016-05-26,highschool,researcher,"music,fashion,tech",socializing,False,9
5806,Rohit Joshi,32,male,Patna,,India,hi,"hi,en",2016-02-12,other,researcher,"politics,music",socializing,False,9
5807,Kabir Gowda,59,male,Jaipur,,India,hi,"hi,en,ta",2016-01-17,postgrad,manager,tech,business,True,9
5808,Rahul Patel,56,male,Delhi,,India,hi,"hi,en,bn",2020-04-27,highschool,engineer,photography,business,False,9
5809,Rahul Gupta,52,male,Bhubaneswar,,India,ta,ta,2018-02-14,postgrad,doctor,fashion,socializing,False,9
5810,Aakash Khan,25,male,Delhi,,India,hi,"hi,en",2018-12-27,other,artist,travel,business,False,9
5811,Siddharth Joshi,37,male,Guwahati,,India,as,"as,en,pa",2018-12-08,phd,doctor,travel,learning,True,9
5812,Kabir Nair,43,male,Thiruvananthapuram,,India,ml,"ml,en,gu",2021-08-04,postgrad,artist,travel,news,True,9
5813,Ishita Khan,57,female,Lucknow,,India,hi,"hi,kn",2019-10-09,other,doctor,"nature,gaming",networking,True,9
